id	hash	cluster
5017	13735721347694920872	-1
5018	14248396698995183586	-1
5019	13294971966369301678	-1
5021	16218764831525622734	-1
5022	13193721457209811155	-1
5023	7148939845488326233	-1
5024	5027921737911665654	-1
5025	5198845985683111184	-1
5026	3727264123112987538	-1
5028	710357951987373000	-1
5029	10937882104743704512	-1
5031	4996099412601607694	-1
5032	12861360243694044572	-1
5035	1281312042890634442	-1
5037	4598852765361608735	-1
5038	14126841448550267258	-1
5039	5936778339676286335	-1
5040	11330720374601100674	-1
5041	8646909955937025893	-1
5043	10330592957898847428	-1
5044	12551648704607890196	-1
5045	14530571596352774663	-1
5046	3678034669982352208	-1
5047	4906877136013392661	-1
5053	16055988539668346329	-1
5055	7623364448094930439	-1
5057	14515141811495503142	-1
5058	11833606979199688604	-1
5061	1500947318700391172	-1
5065	2514647834199397681	-1
5068	14516553956638939344	-1
5069	6014411977421353089	-1
5071	12329810119060775706	-1
5072	129372929859008929	-1
5073	14111420738994452618	-1
5074	16877391973820564156	-1
5076	8936368204479392424	-1
5078	9336049995521484012	-1
5080	9586795557686257878	-1
5081	13244130986605419442	-1
5082	18441847355655215051	-1
5083	8546136795724919383	-1
5086	9306612215292525615	-1
5087	11349696426298174853	-1
5088	16879393368063667790	-1
5089	13550532239178347157	-1
5090	1124196344947878993	-1
5091	136507562111308366	-1
5092	7441401283639057018	-1
5094	12225493580987054515	-1
5095	220312103809774548	-1
5096	3982216471435906652	-1
5098	2611367504072115007	-1
5099	17278147458472512642	-1
5101	10468809769742018072	-1
5102	8782044254632008317	-1
5103	10074740740801177495	-1
5104	797597052505987434	-1
5105	10588439784547967045	-1
5106	14183496713452946362	-1
5107	2166130991796245262	-1
5108	10520270131468785201	-1
5110	5009178925590168145	-1
5111	11535811825503640599	-1
5112	1721322233024625144	-1
5113	3387305884850916000	-1
5114	9586254750511455327	-1
5115	7710935043014310109	-1
5116	16444097511868731597	-1
5117	9354635371426964512	-1
5119	13134922513448279348	-1
5120	17520317511790708	-1
5122	1232097298251589705	-1
5123	15543727171787578185	-1
5125	11448361220929881993	-1
5127	8778188729033305545	-1
5128	476301369959572455	-1
5129	14843006390430892955	-1
5131	3125070939181659159	-1
5133	2286971691371999419	-1
5134	3150905180017886444	-1
5135	17710321609562442706	-1
5136	3011032312165433547	-1
5137	11641146155801017806	-1
5138	10087402793311834498	-1
5139	5161410492459005901	-1
5142	1630996959337651522	-1
5144	3574947618708850043	-1
5145	7143588904608266904	-1
5147	3302050708593746871	-1
5149	12735046986900012854	-1
5151	1488900474082197973	-1
5152	3281128492907398483	-1
5153	7275300906357515416	-1
5156	8163323516491749587	-1
5157	3504622445316062410	-1
5158	6385224536926909090	-1
5159	13908946006042442962	-1
5160	3851900947760804255	-1
5162	9311961676286887984	-1
5163	5270397975509086301	-1
5164	10299128997129227519	-1
5165	421794626083228812	-1
5166	10459081183089997194	-1
5167	12025294251914799094	-1
5168	4848262702252668576	-1
5169	3653878574098602987	-1
5170	10226216850935424943	-1
5172	423891077730899265	-1
5174	6857299048378327590	-1
5175	5469571793521488400	-1
5176	1281464901642605316	-1
5177	7918142553223298474	-1
5178	12218098650418950809	-1
5180	11352280289010264574	-1
5182	16881758327448052397	-1
5184	4697318742676223933	-1
5186	257823501263832018	-1
5187	7768470351805815538	-1
5188	2265765697585846839	-1
5189	2389699397647664957	-1
5192	5589886807229913871	-1
5193	2666292464711903697	-1
5194	7278334551871341318	-1
5195	285333985708047683	-1
5199	2529654815175013908	-1
5201	9643609432737137069	-1
5202	1024618098802709720	-1
5204	3552690237790024317	-1
5206	3380260584288939718	-1
5207	13808043000416999627	-1
5209	5861067435194171510	-1
5210	4691733373813337025	-1
5211	1946578440469516881	-1
5212	6287881100148847197	-1
5213	6325754322346887978	-1
5216	3994691954173737018	-1
5217	2961761345165150687	-1
5218	6485079250102522108	-1
5219	10334770353219604022	-1
5220	1038680470287841924	-1
5221	7494382068829007699	-1
5222	9923929830622400923	-1
5227	17429557135907330402	-1
5228	13039951652721282979	-1
5229	16631273932059696468	-1
5230	12649533036978568917	-1
5233	2721220338843118545	-1
5235	9935558300897179230	-1
5237	140693888929989072	-1
5238	2714317830774074056	-1
5241	3969787482307552226	-1
5242	12295885172589281617	-1
5243	925431225403167912	-1
5244	1147140876849777239	-1
5246	11848375574931497087	-1
5247	12709851770405998291	-1
5248	10379935375223855841	-1
5249	6015280688698218645	-1
5250	11937664111060172903	-1
5251	3378380278177723341	-1
5256	1820193893894390930	-1
5257	12079455591488864908	-1
5258	4384047109294340622	-1
5259	7285316551258153102	-1
5260	1344503607949267968	-1
5262	650926929218422544	-1
5264	15411858407647662903	-1
5265	13118601851797597859	-1
5266	9207236048075273039	-1
5268	9976020743608929999	-1
5269	4754036760339345925	-1
5270	9985699337878140316	-1
5271	5656784570568678643	-1
5273	17073489469396266437	-1
5274	51630454342780903	-1
5275	9796338090801549858	-1
5276	14816424484633681417	-1
5279	50131726417146346	-1
5280	7007221915064024914	-1
5282	9289729069998445526	-1
5283	9140725571170466145	-1
5284	1268304123941913462	-1
5285	15658497981846651294	-1
5286	4498079265232014638	-1
5287	18240887300031277920	-1
5288	651459455999745543	-1
5289	15042183575695946309	-1
5290	11951294245833249429	-1
5293	4573261434686444753	-1
5294	218890810808899381	-1
5295	4895099690332560157	-1
5296	1488644463269836211	-1
5297	4022193375869983186	-1
5298	1553129271917173483	-1
5301	4597888851989428222	-1
5302	11181016577267065117	-1
5303	2031962195203413599	-1
5304	17474432784644602778	-1
5306	16502128621915681954	-1
5308	17036405073101737970	-1
5309	2158886427788155058	-1
5311	13056760735592394779	-1
5312	9433239055979083264	-1
5314	11492959611400399854	-1
5316	9894535156677425446	-1
5318	14271661151802886339	-1
5320	11822572191783887251	-1
5321	5746918816579624961	-1
5323	9461871110427834720	-1
5326	5239180164127196371	-1
5327	17287837673111347685	-1
5329	632637352015171602	-1
5331	9270370311212436501	-1
5332	10321633025410620576	-1
5335	10062382692228970005	-1
5337	8078777209887770	-1
5338	1312217430565912243	-1
5339	1168959174058307701	-1
5342	6620583382839497624	-1
5343	11852622677259385700	-1
5344	251679491326526700	-1
5345	3867105096239040913	-1
5346	9783215572641690352	-1
5347	5330189297349369689	-1
5349	5881353386923969427	-1
5350	14215936197985162726	-1
5352	9770692089170179239	-1
5353	1532336183337931323	-1
5354	6749106562548210471	-1
5355	3981271124279669163	-1
5357	685016987601538377	-1
5358	978673145594352949	-1
5359	8617214107214822502	-1
5360	5988706202736667104	-1
5361	16252012808544757916	-1
5362	18142772680629169541	-1
5365	15532699746083868839	-1
5367	12506371866874524122	-1
5369	13219872172345208670	-1
5370	15066837733566168791	-1
5371	431991647784485416	-1
5372	12227952181868619527	-1
5373	287590297391870475	-1
5374	12352460776863248035	-1
5375	6071031868527855958	-1
5376	17837874347060108470	-1
5378	2721219941981559937	-1
5379	7793075271066426500	-1
5382	1391208630427672182	-1
5383	15115243236536267170	-1
5384	6833689733511648658	-1
5385	2433142221977176078	-1
5386	10286679815446537238	-1
5387	306578755185482817	-1
5389	9246760470104002524	-1
5390	13362346892654098146	-1
5391	2731681043738324047	-1
5392	254001114124684059	-1
5393	7170207536630192943	-1
5394	2865316078190728254	-1
5395	15178509460871971397	-1
5397	687685621434320971	-1
5398	6291773006866586374	-1
5399	16023600187229920151	-1
5401	9413441934985818811	-1
5402	14079061436062688421	-1
5403	11722257984900308679	-1
5404	14816034333641830903	-1
5405	10192064513362086284	-1
5406	506763991965934704	-1
5407	15704005578912777110	-1
5408	3419351484166181527	-1
5411	1287376347696272354	-1
5412	9351946210791419233	-1
5413	12898866367303313806	-1
5414	3398635267906845159	-1
5415	5207656055529030408	-1
5416	18283549002042075714	-1
5418	11478123673009808851	-1
5419	14354580873136778723	-1
5420	7156106719267637762	-1
5421	6459357288976364995	-1
5422	11780873582090400295	-1
5423	93321448076708968	-1
5424	1136280037061830321	-1
5425	2898974008916310909	-1
5426	553420215543999571	-1
5429	3444969747684201153	-1
5430	3151391296106902166	-1
5432	889903002072163569	-1
5433	11364965800302183197	-1
5435	4858245536629461592	-1
5436	16238070031483179423	-1
5438	6052193583910424237	-1
5439	12344548606428338971	-1
5440	14836309266684339383	-1
5441	12408889784030406015	-1
5443	16385824798928554984	-1
5444	5474017123608836069	-1
5445	1860464781292744755	-1
5448	1291741962243253521	-1
5449	4851960324035449312	-1
5450	1250577908229134993	-1
5451	3482378043463009216	-1
5452	8306198511421280887	-1
5453	137845239911414119	-1
5454	12003940475551459465	-1
5455	12950279440928908507	-1
5456	275524489813277906	-1
5457	1288922050120158127	-1
5458	10903208851534609272	-1
5459	10383179694253165850	-1
5460	8413553745826645296	-1
5462	8356331831780053306	-1
5463	318276330051604507	-1
5466	16403502762493221182	-1
5468	13190325983757214471	-1
5469	4059664099268640180	-1
5471	5011635462032594903	-1
5472	3692342557727630944	-1
5473	3441555006896977244	-1
5474	5396921474466206272	-1
5475	10636586640640911482	-1
5476	8772775421368897950	-1
5477	1556593531708695558	-1
5481	2443404560079403703	-1
5482	15403458324291540931	-1
5483	8493372924301978376	-1
5488	6111032910347579337	-1
5489	10047016766116144020	-1
5490	4686272584793817367	-1
5491	8188385439089242516	-1
5492	2713695397669771259	-1
5494	4162508735914799639	-1
5495	10734579744447839989	-1
5496	9797148631204776704	-1
5497	14983741899448140613	-1
5501	2345677728869650780	-1
5502	12468941431281016683	-1
5503	1133221454012186470	-1
5504	4151537876409352619	-1
5506	4922472078292838763	-1
5508	2830688718689721258	-1
5510	16455560983584866367	-1
5511	14755891638118369902	-1
5512	621409873316865098	-1
5513	13725980506921831242	-1
5514	9908889319718802252	-1
5515	551161487791000899	-1
5516	8731541870871392528	-1
5517	12757020301165199787	-1
5518	3819399413337374932	-1
5519	11774633246476278183	-1
5520	12641153174212507572	-1
5521	8978403162353869862	-1
5522	2538255627892723254	-1
5524	2232517550613040416	-1
5525	11614770600507595987	-1
5526	5324061314884624353	-1
5527	2394494006852037588	-1
5529	695708904448662251	-1
5530	142483178368043720	-1
5531	15819141126670846900	-1
5533	9301964074746221729	-1
5534	10043269721392731807	-1
5536	9911354914313900852	-1
5537	10449260149928661067	-1
5538	3112337597004210831	-1
5539	1251788124723821028	-1
5540	3739913050209143179	-1
5541	13216465097585351431	-1
5542	4537874357814754627	-1
5544	10987324216654654278	-1
5545	778543158341888801	-1
5549	11941673649905012213	-1
5550	11029457294747098262	-1
5551	2848291795622301778	-1
5552	13777502684311826615	-1
5553	11817504088888603405	-1
5554	1529020923880637378	-1
5555	1990642430205244210	-1
5556	15275072567228590697	-1
5557	14391915450201153019	-1
5559	1235716872227649188	-1
5562	4669240536073983749	-1
5563	6145698643534824135	-1
5564	6358778816421204610	-1
5568	3571625872143708618	-1
5572	9323952907115138844	-1
5574	13891015278239473942	-1
5575	9584934275000186193	-1
5576	9486467075866440960	-1
5577	679321212559463754	-1
5578	107042966443925020	-1
5579	17466721626784034150	-1
5580	32839779165580524	-1
5581	607166553967657635	-1
5582	3118679235471564743	-1
5584	2394129110376786528	-1
5585	10271473367773338769	-1
5586	4296085200529187349	-1
5587	11112362401753292275	-1
5588	9242982412042738520	-1
5589	13501918276547841811	-1
5590	5585461910723927271	-1
5591	11786069536862575625	-1
5595	5432884082787970583	-1
5596	9597042823720839586	-1
5597	9690719583677793397	-1
5600	11474342370815605710	-1
5601	2477302655928207561	-1
5602	4626537769185450437	-1
5605	3438476062875398918	-1
5606	14532707891974827655	-1
5607	4662306738405046733	-1
5608	6413560126142913266	-1
5609	16813190034192945154	-1
5610	9767070183540120497	-1
5611	1259930047616399490	-1
5612	1151688083597623025	-1
5613	14056391519215378774	-1
5614	3585687142288285652	-1
5615	12564178300403542071	-1
5616	17011632284817716124	-1
5619	542166055476661825	-1
5620	1987961651432617158	-1
5622	1278627912974382425	-1
5623	11496335917584871743	-1
5626	2565640231801329137	-1
5627	12001296185066052554	-1
5628	5523459267550516019	-1
5630	13556585793705677765	-1
5631	1494088117611158497	-1
5633	8925534585079587699	-1
5634	2824883084284346015	-1
5635	11049702744384508151	-1
5636	3249490182118995647	-1
5638	3546773493450636467	-1
5639	12205375779931870105	-1
5640	10928398925618291664	-1
5644	9705021191591954610	-1
5647	9965497346900726139	-1
5648	4544681214271475972	-1
5649	844794657381583219	-1
5650	5713174299173354269	-1
5651	1705159493441343027	-1
5653	12324248376928980523	-1
5656	3236351677889037104	-1
5657	6252375409919692903	-1
5659	10653390480285242230	-1
5660	9639019933125042383	-1
5661	16703197473047222220	-1
5662	1261555499629627839	-1
5663	10304578938858062674	-1
5664	18278667661739922582	-1
5666	11238420217891267539	-1
5668	7189512651191042257	-1
5671	9327311747006323349	-1
5673	6758673282664788051	-1
5674	10807950758863691380	-1
5675	2671734257601866204	-1
5676	7588050312288360077	-1
5678	9859322676185486317	-1
5679	10573615471266433270	-1
5680	2826936567285768801	-1
5682	984741347304602547	-1
5683	59045370054971777	-1
5685	15001464818879313883	-1
5686	12869506400732849968	-1
5687	5327819231137868613	-1
5688	4006243182750224523	-1
5690	16768870380967670695	-1
5691	2687258614590372857	-1
5692	10168178542884746102	-1
5693	14845203089866716798	-1
5696	9872526808853740562	-1
5697	17854669957832678695	-1
5699	12882734385058988924	-1
5701	4339617041396285174	-1
5702	6436859723622936999	-1
5704	4657261198229901571	-1
5705	72174755773471712	-1
5706	9214869091384274419	-1
5707	17259168936575414528	-1
5708	13342957268107008884	-1
5709	6613913996154753220	-1
5710	14782723420657988163	-1
5711	3548231021519581097	-1
5712	3233423515910635606	-1
5713	35085978186976215	-1
5714	15546161721265075045	-1
5715	8174193811023373281	-1
5720	8462688301955848131	-1
5721	12425299470662611259	-1
5723	15329192785558661934	-1
5724	5693106483041433307	-1
5725	4205023547581597178	-1
5726	1524660454845581847	-1
5727	8901673976451592774	-1
5728	11752750995238508694	-1
5729	13677199726859253281	-1
5730	12233802456883815686	-1
5731	7280701384969649445	-1
5732	6722528354640340478	-1
5733	9933229746473986065	-1
5734	10468983517408438561	-1
5735	11293486001958468090	-1
5736	990630788820947723	-1
5737	1846044195735090200	-1
5739	1233888179370926939	-1
5740	16697574034956665854	-1
5741	3807774713423074953	-1
5742	1836112562899884224	-1
5744	1266784793235036672	-1
5745	4464875085842176165	-1
5747	9920119536536105463	-1
5749	6594939560159890188	-1
5751	359492479488522362	-1
5752	2146674050602120330	-1
5753	7071182427158034837	-1
5754	15513963631585278430	-1
5755	3138006057499949389	-1
5756	2155601230530494114	-1
5757	3536783757391368960	-1
5758	3055053152597337810	-1
5759	1865312312994850169	-1
5762	6864230310173601121	-1
5763	4162356383069964671	-1
5764	4594964743078907745	-1
5765	6864951231194559034	-1
5767	3520130276483769396	-1
5768	9278012105764409955	-1
5770	7204884586394060554	-1
5771	14023605382914906917	-1
5773	4310994652823942559	-1
5774	8880658600316238481	-1
5776	14865452162958525899	-1
5778	11870925976765192959	-1
5779	2249972674852491964	-1
5780	2247837117120984784	-1
5781	6268616313226177868	-1
5783	2721618705501135156	-1
5784	1967266660400946691	-1
5785	2016408662864302901	-1
5786	2832245716427423185	-1
5787	173725322029881091	-1
5788	1418003554542408086	-1
5789	16903125693690149682	-1
5790	7972789731540681100	-1
5791	2379073682552715746	-1
5792	4027063224735748623	-1
5793	10208446654881646116	-1
5794	14496495348552139229	-1
5795	10057782282340475831	-1
5796	12267213454754298748	-1
5797	7814953469511600664	-1
5798	13907435164748026061	-1
5799	555000242244600799	-1
5800	10516045791827210520	-1
5801	6295348592875675015	-1
5802	545957320966331911	-1
5803	2388672145569423121	-1
5805	11370339704414549555	-1
5806	1199559769289814275	-1
5807	1233048581566357444	-1
5812	2127532935673044191	-1
5814	1534968351876226581	-1
5815	648100208639773983	-1
5816	8183329421950766794	-1
5818	4172197214357306898	-1
5819	12212926264066351896	-1
5820	7116498892273327594	-1
5821	12385434742133996972	-1
5822	12347802158407891349	-1
5824	3652147425014560508	-1
5826	8881204024613550389	-1
5827	4451869708185671494	-1
5828	1095327740367803037	-1
5829	1707494037866393668	-1
5830	16679592230376496337	-1
5831	722996630659398678	-1
5833	10201916091164196341	-1
5834	5738574248656549964	-1
5836	13731862091616649630	-1
5837	9621003571164276052	-1
5838	11716440017724524699	-1
5839	4667130715450136545	-1
5840	8467931145486741966	-1
5841	9624389522130425340	-1
5843	545430978554371774	-1
5844	12175671432422686677	-1
5845	1422394893892368324	-1
5847	15207160176307064236	-1
5850	13857740560100396559	-1
5854	9365706112658571046	-1
5856	2565987308046020614	-1
5860	16047885160663429271	-1
5864	35515145727411082	-1
5865	253559106872096524	-1
5867	11755981340965359628	-1
5869	16738101917866267687	-1
5870	14785627354458441093	-1
5871	6324171190682721529	-1
5872	5400858269948582800	-1
5874	12784367219423059929	-1
5876	6405283745507505632	-1
5877	795297548196541308	-1
5879	2798436721622606339	-1
5880	11226762842583129038	-1
5881	11322247016776420546	-1
5882	8429240073259554072	-1
5884	10936834363682602909	-1
5886	16136660061243740550	-1
5889	5217613974262487248	-1
5890	12206433167687814323	-1
5891	12275683267266651031	-1
5892	8738626542680583398	-1
5893	846719777841150197	-1
5894	2700382319695548291	-1
5895	13809944696221318604	-1
5896	2412613660097760822	-1
5897	4111323172316659327	-1
5898	5404107460255425638	-1
5899	12010239232920579640	-1
5901	12450712589509175729	-1
5902	1478618567369329045	-1
5903	13564788651113296015	-1
5904	6185991333142892956	-1
5905	15344445157443123601	-1
5907	15380989783273671381	-1
5908	4458821807076489991	-1
5909	5041114211256425735	-1
5910	685262328294026051	-1
5911	407137758182398991	-1
5913	8135465543574872009	-1
5915	6197229455380993812	-1
5916	6052026192246925582	-1
5918	9478290245038152437	-1
5920	17889224474112474093	-1
5923	6385713809480915142	-1
5924	15828333653840646607	-1
5925	18283139355061226413	-1
5926	17402201080000828600	-1
5927	16302901592891586390	-1
5929	355199149233771207	-1
5930	16299926758958441118	-1
5932	3189209078230824718	-1
5933	2100596875272436612	-1
5934	39751040621648601	-1
5936	12917627574957112307	-1
5937	6419727045098921355	-1
5938	1662853823631876384	-1
5939	2580537196359574726	-1
5940	3433449752565256607	-1
5941	9776930764991864512	-1
5946	14418494088561154657	-1
5948	361381911919728485	-1
5950	13395824780550872714	-1
5952	12497059032948359955	-1
5955	9775542256595438979	-1
5956	14357424184012039137	-1
5957	11330598894174835992	-1
5959	4754460076924023062	-1
5960	13238536123969540781	-1
5961	11772477430426430115	-1
5963	3705796613954345781	-1
5964	14432036036419559159	-1
5966	2404382062286749023	-1
5968	16240182343765448131	-1
5969	8467947871894034858	-1
5970	4296064326171865686	-1
5971	12722580670559024530	-1
5972	14874130376261089491	-1
5974	13238944835478298585	-1
5976	1149795614051852209	-1
5979	4522916897211902616	-1
5980	9655758091604983362	-1
5981	133593892252713756	-1
5982	4716768182776798386	-1
5983	15588922228844077483	-1
5984	2451244288535014599	-1
5986	5674261439681746259	-1
5987	7551325712232784568	-1
5989	12621137635810660088	-1
5990	14015343216987608049	-1
5992	14079204794349394193	-1
5996	15524023514296181107	-1
5999	1251018716283786179	-1
6001	366568959776820444	-1
6002	1254614951233811569	-1
6003	178946763055367453	-1
6005	9570082784164230651	-1
6006	5473606934841181050	-1
6007	2610827367334397818	-1
6008	11120936659918308146	-1
6010	1390389554188817263	-1
6011	16821502773791717733	-1
6013	6031621920042932362	-1
6014	3587873028390092795	-1
6015	1081343229232185496	-1
6016	4162604175921004699	-1
6017	5024606728377610725	-1
6018	13273158823456049495	-1
6019	9586213907452944182	-1
6020	5623060106421168306	-1
6021	5083929685503530438	-1
6022	4008316107802485525	-1
6023	14366443034275567874	-1
6025	10769019888482726124	-1
6026	13729987439883456309	-1
6027	15477687477143641045	-1
6028	10519758722755915821	-1
6029	8446002648353484627	-1
6030	305901325225075219	-1
6031	6192697194553118792	-1
6032	2733330565164431863	-1
6034	11910092664001648254	-1
6036	16129056318203572742	-1
6037	15138550716588315227	-1
6041	13142877740882470352	-1
6042	4415487163475244460	-1
6043	8922860849897990177	-1
6044	11297521457446656249	-1
6045	6657798877714956122	-1
6048	7485663286632833270	-1
6050	9911784732101507567	-1
6053	9930417041103551370	-1
6054	17861040789597462552	-1
6056	620630160506039185	-1
6057	7144363739321543056	-1
6058	12246039024059093938	-1
6060	5874289968536247767	-1
6061	2161146838489886704	-1
6062	12815445457740194578	-1
6063	6161829731832056577	-1
6064	14228468997239492583	-1
6065	7699870923279434158	-1
6066	4460532481918843735	-1
6069	5442815483583994250	-1
6070	11465207113344457457	-1
6072	12143100864694524743	-1
6073	5728167136259774479	-1
6075	10364959744044112181	-1
6076	5459966157763128581	-1
6077	12180656334335123261	-1
6078	9556439615999349943	-1
6079	14485252785117084399	-1
6081	6830879932131163622	-1
6083	4290238998188948825	-1
6085	3192678923179987753	-1
6087	9486750653898916591	-1
6088	8647704207052528337	-1
6089	1045131193189029654	-1
6090	3717746887995804138	-1
6091	4272854119644874182	-1
6093	5988404018804649768	-1
6094	945442392110343431	-1
6096	2437973989278904668	-1
6097	59780038420587476	-1
6098	778885139170423532	-1
6099	128889012137430402	-1
6100	16219708301775617192	-1
6101	1872771399609032704	-1
6102	2564909133822745890	-1
6104	3263483280397483126	-1
6107	92321616059797723	-1
6108	5153894245780181703	-1
6109	9260705818855011413	-1
6110	11206878140333446523	-1
6111	4746989210075806773	-1
6112	976515288036777511	-1
6113	9221315816845111360	-1
6114	10505983186968651751	-1
6116	8729208189762422683	-1
6117	17277055563401716116	-1
6119	5254934060305083160	-1
6120	15532538577941074628	-1
6121	848071581414419646	-1
6126	865885092750953025	-1
6127	12772357628026049699	-1
6128	12457628098352151567	-1
6129	798885953639569475	-1
6130	3949195587879513507	-1
6133	4716644508926349681	-1
6134	10072203683309050705	-1
6135	4880469030837288122	-1
6136	6612590692824734563	-1
6139	13944907747286025442	-1
6140	963669834627410719	-1
6141	4830136381686024601	-1
6142	9589216394447854045	-1
6143	4040754061666663376	-1
6144	11537375513654730506	-1
6146	6505529894531280918	-1
6148	2595118944342450206	-1
6149	14349074660174675434	-1
6150	7072733841660847033	-1
6152	10477726577877845664	-1
6154	12201611705375652862	-1
6156	2687707332443652278	-1
6157	16793591758011865974	-1
6158	14399241953884300277	-1
6160	10497789485375084949	-1
6161	14108871248370751645	-1
6162	136460036340490374	-1
6164	14854494312310728734	-1
6167	2400069974251844291	-1
6170	16547452742059864129	-1
6171	15186482237374425368	-1
6173	5496991628429504184	-1
6174	5694379124340377505	-1
6175	5989144729209114064	-1
6176	2547076421888424161	-1
6177	5172260657535278173	-1
6178	3768440566036955507	-1
6182	5223269736273883977	-1
6183	7558285898822768647	-1
6185	1548607609426816083	-1
6187	11069762126433752056	-1
6188	8935742577673819526	-1
6189	5131267249662628291	-1
6192	395110973937481614	-1
6193	12945000071514151401	-1
6194	12904065741623234445	-1
6195	4896465186082951675	-1
6196	14353727861829446383	-1
6197	9508995665417032020	-1
6198	2006427571369356172	-1
6199	6873766930475376821	-1
6200	3024866357761478287	-1
6201	3683127311024569567	-1
6203	18093711560987804562	-1
6205	9564420373038936960	-1
6206	1697552185521404064	-1
6207	2724060450574631951	-1
6211	9180184007825952737	-1
6213	4405786391005384805	-1
6214	234408236398786822	-1
6215	7041363296250076134	-1
6216	2080738590110485316	-1
6218	382352346400408401	-1
6219	3359001857316199352	-1
6221	3720583138413971338	-1
6222	12104811507271286948	-1
6223	1371353206204832588	-1
6224	1964245299268682577	-1
6225	135574165315793111	-1
6226	4516330572979547223	-1
6227	2727458531710963062	-1
6229	4505082516697674585	-1
6231	390943000451111848	-1
6232	10220816661779136518	-1
6235	324529364028850716	-1
6237	15829288277577200599	-1
6239	9066277730268128229	-1
6240	12557407036300601806	-1
6241	12284085795058911652	-1
6242	2441643177833154416	-1
6243	1815259990326549383	-1
6244	17266154252942991281	-1
6245	11214708820952630425	-1
6246	16684855454213870529	-1
6247	4137751640472339395	-1
6248	14237187029553615122	-1
6251	8812586325913139774	-1
6252	2295048751957382512	-1
6253	3092933286535594249	-1
6257	844057868795655710	-1
6259	1380557737073296323	-1
6260	10342272751139180725	-1
6261	11485226591102193679	-1
6263	4414128662474823831	-1
6264	3968875589795715807	-1
6265	6657870129564057875	-1
6266	10761791880603480574	-1
6267	4237810227181337535	-1
6268	4450808444380359953	-1
6270	4719801455111573906	-1
6271	7180876184987513025	-1
6272	11907165050539090329	-1
6274	6014748562239024604	-1
6277	1679810407617823689	-1
6279	6197197875973817120	-1
6280	17620043120940393483	-1
6281	4002965460396889068	-1
6282	11640715053216089758	-1
6283	3599559821508035166	-1
6284	12388684008210429022	-1
6285	7475167167016876884	-1
6286	163459488965630324	-1
6288	10649467244340991485	-1
6289	11369628507007915407	-1
6290	9344562100591546767	-1
6293	843549050136241422	-1
6295	4858518538092765061	-1
6296	11723260471461853492	-1
6297	12068379441066504828	-1
6298	1007891447309163097	-1
6299	16773098313596115940	-1
6300	6677557113452568467	-1
6302	5733491098982214701	-1
6304	1660788312720641102	-1
6305	13960844067453207912	-1
6308	11179610887214985680	-1
6310	13530421292517575511	-1
6312	11698159036603935348	-1
6313	7006513502140067057	-1
6315	895775327243915414	-1
6316	9203190402762335217	-1
6317	10206759339367487584	-1
6318	7168801742933372382	-1
6322	10807640304213928387	-1
6323	1409381080135505637	-1
6324	2526230154571530186	-1
6325	716287014637394586	-1
6326	4453316116215652115	-1
6327	16031085571065600295	-1
6328	9316722528879516778	-1
6329	12230670448332159638	-1
6330	7424701749804053366	-1
6331	5620610741473657022	-1
6332	75068756673558644	-1
6333	2807733359637319424	-1
6334	2216927997689692614	-1
6335	1362665834361659023	-1
6336	14069467982210367602	-1
6337	16106208791202283159	-1
6338	3516169542622350204	-1
6340	15979237510383795019	-1
6341	14493728756849718985	-1
6342	5236514025742375603	-1
6343	13683766126385872010	-1
6344	12234181023356548276	-1
6345	13225754447827753137	-1
6348	6455798779867491642	-1
6349	18198789716794501187	-1
6350	847080836955444893	-1
6353	16139769667707429205	-1
6356	3121198767189796887	-1
6357	9965609552531590323	-1
6359	4821842886972201600	-1
6363	9638684807615266963	-1
6364	13002563196592526086	-1
6365	15550578898938638468	-1
6366	16447910759590034004	-1
6367	14372542536449399662	-1
6368	4457616449052875282	-1
6370	18150693983695440381	-1
6371	420163769131655988	-1
6372	998295312371057935	-1
6374	9806433100140710274	-1
6375	11356598300311044914	-1
6377	8705322235896099304	-1
6379	366756831548289887	-1
6380	14065555467965935750	-1
6383	10199622479404140609	-1
6384	2567865040417648788	-1
6385	8480313111963551590	-1
6386	4467574362865188432	-1
6387	1392755859808851331	-1
6388	5221652280893979583	-1
6389	268555891384040358	-1
6391	847423785298848790	-1
6392	10534475279602819390	-1
6393	18252344656545535998	-1
6395	16933753145220647747	-1
6397	13935745702320935025	-1
6398	6990891822618696596	-1
6399	13049805711098867320	-1
6400	4154842010186839882	-1
6401	3112929568026208870	-1
6402	4697112171382424129	-1
6403	800080642369007333	-1
6404	1981746467869223927	-1
6406	4622885613517978577	-1
6409	4734669278546643759	-1
6410	12355269893584190283	-1
6412	9226090011185500404	-1
6413	11448244720168231475	-1
6414	5665740674316341153	-1
6415	2217326278527066103	-1
6416	17252355320848380910	-1
6417	9254370942432977465	-1
6418	5857712686962638502	-1
6419	2979747750714030737	-1
6422	3321991615953392267	-1
6423	5571505753649350038	-1
6424	3634039458953589934	-1
6425	15985746277284370788	-1
6426	8055686675053000066	-1
6428	9202754665598978401	-1
6431	3585519577343532545	-1
6433	7308690771637573004	-1
6434	80711028242155759	-1
6435	3111139207788982739	-1
6436	2303136836594134915	-1
6437	851065203455979441	-1
6438	9501968850278605072	-1
6439	2682323812035777213	-1
6440	9899562579702106122	-1
6442	810844240295538822	-1
6444	5537776623380171425	-1
6445	14138449714527455622	-1
6446	12961895940921083654	-1
6448	6896602928850405828	-1
